,Date,Actual Open,Fractional Change Prediction,Predictions,Actual Close
0,2021-01-04,36.869998931884766,-0.0010101010101010166,36.832756508721246,36.810001373291016
1,2021-01-05,36.720001220703125,-0.0010101010101010166,36.682910310379185,37.189998626708984
2,2021-01-06,36.83000183105469,-0.0010101010101010166,36.792799809003114,36.869998931884766
3,2021-01-07,37.040000915527344,-0.0010101010101010166,37.002586773188426,37.060001373291016
4,2021-01-08,37.15999984741211,-0.0010101010101010166,37.122464494030886,37.130001068115234
5,2021-01-11,37.220001220703125,-0.0010101010101010166,37.18240525987413,37.77000045776367
6,2021-01-12,37.70000076293945,-0.0010101010101010166,37.661919954088,37.18000030517578
7,2021-01-13,37.0,-0.0010101010101010166,36.962626262626266,36.86000061035156
8,2021-01-14,36.779998779296875,-0.0010101010101010166,36.742847265378394,36.75
9,2021-01-15,36.68000030517578,-0.0010101010101010166,36.64294979981702,36.70000076293945
10,2021-01-19,36.7599983215332,-0.0010101010101010166,36.72286701009731,36.72999954223633
11,2021-01-20,36.790000915527344,-0.0010101010101010166,36.75283929844095,36.5
12,2021-01-21,36.38999938964844,-0.0010101010101010166,36.35324181450738,36.47999954223633
13,2021-01-22,36.31999969482422,-0.0010101010101010166,36.28331282644561,36.54999923706055
14,2021-01-25,36.54999923706055,-0.0010101010101010166,36.513080045912,37.279998779296875
15,2021-01-26,37.27000045776367,-0.0010101010101010166,37.23235399265482,37.310001373291016
16,2021-01-27,36.9900016784668,-0.0010101010101010166,36.95263804040774,36.2400016784668
17,2021-01-28,35.95000076293945,-0.0010101010101010166,35.91368763085568,35.86000061035156
18,2021-01-29,36.880001068115234,-0.0010101010101010166,36.842748541783806,35.900001525878906
19,2021-02-01,35.93000030517578,-0.0010101010101010166,35.89370737557459,35.79999923706055
20,2021-02-02,35.7599983215332,-0.0010101010101010166,35.72387711110741,34.9900016784668
21,2021-02-03,34.9900016784668,-0.0010101010101010166,34.95465824242794,34.84000015258789
22,2021-02-04,34.810001373291016,-0.0010101010101010166,34.774839755742235,34.88999938964844
23,2021-02-05,34.91999816894531,-0.0010101010101010166,34.884725443522136,34.91999816894531
24,2021-02-08,34.959999084472656,-0.0010101010101010166,34.9246859540843,34.81999969482422
25,2021-02-09,34.79999923706055,-0.0010101010101010166,34.764847722679676,34.970001220703125
26,2021-02-10,35.0,-0.0010101010101010166,34.964646464646464,34.7400016784668
27,2021-02-11,34.79999923706055,-0.0010101010101010166,34.764847722679676,34.43000030517578
28,2021-02-12,34.439998626708984,-0.0010101010101010166,34.40521074930827,34.720001220703125
29,2021-02-16,34.849998474121094,-0.0010101010101010166,34.81479645546037,34.689998626708984
30,2021-02-17,34.56999969482422,-0.0010101010101010166,34.53508050321329,34.88999938964844
31,2021-02-18,34.779998779296875,-0.0010101010101010166,34.74486746739859,34.560001373291016
32,2021-02-19,34.65999984741211,-0.0010101010101010166,34.62498974655614,34.439998626708984
33,2021-02-22,34.33000183105469,-0.0010101010101010166,34.29532506152837,34.2599983215332
34,2021-02-23,34.0,-0.0010101010101010166,33.965656565656566,33.90999984741211
35,2021-02-24,33.869998931884766,-0.0010101010101010166,33.83578681175155,33.75
36,2021-02-25,33.81999969482422,-0.0010101010101010166,33.78583807897086,33.81999969482422
37,2021-02-26,33.84000015258789,-0.0010101010101010166,33.805818334251946,33.4900016784668
38,2021-03-01,33.59000015258789,-0.0010101010101010166,33.556070859504466,33.689998626708984
39,2021-03-02,33.68000030517578,-0.0010101010101010166,33.64598010284732,33.5099983215332
40,2021-03-03,33.5099983215332,-0.0010101010101010166,33.47614983838014,34.38999938964844
41,2021-03-04,34.2599983215332,-0.0010101010101010166,34.22539226262256,34.20000076293945
42,2021-03-05,34.290000915527344,-0.0010101010101010166,34.255364550966206,34.38999938964844
43,2021-03-08,34.47999954223633,-0.0010101010101010166,34.445171259870435,34.349998474121094
44,2021-03-09,34.540000915527344,-0.0010101010101010166,34.50511202571368,34.45000076293945
45,2021-03-10,34.63999938964844,-0.0010101010101010166,34.605009491275055,34.93000030517578
46,2021-03-11,35.06999969482422,-0.0010101010101010166,35.03457545270823,34.709999084472656
47,2021-03-12,34.560001373291016,-0.0010101010101010166,34.52509228099476,34.939998626708984
48,2021-03-15,35.0099983215332,-0.0010101010101010166,34.97463468686499,35.40999984741211
49,2021-03-16,35.470001220703125,-0.0010101010101010166,35.43417293664181,35.83000183105469
50,2021-03-17,35.83000183105469,-0.0010101010101010166,35.793809910013216,35.790000915527344
51,2021-03-18,35.529998779296875,-0.0010101010101010166,35.49410989164102,35.77000045776367
52,2021-03-19,35.75,-0.0010101010101010166,35.71388888888889,35.529998779296875
53,2021-03-22,35.47999954223633,-0.0010101010101010166,35.44416115886033,36.0
54,2021-03-23,35.81999969482422,-0.0010101010101010166,35.78381787695066,35.36000061035156
55,2021-03-24,35.47999954223633,-0.0010101010101010166,35.44416115886033,35.61000061035156
56,2021-03-25,35.650001525878906,-0.0010101010101010166,35.61399142332751,35.66999816894531
57,2021-03-26,35.68000030517578,-0.0010101010101010166,35.64395990082712,36.25
58,2021-03-29,36.029998779296875,-0.0010101010101010166,35.99360484113597,36.619998931884766
59,2021-03-30,36.59000015258789,-0.0010101010101010166,36.553040556474166,36.11000061035156
60,2021-03-31,36.150001525878906,-0.0010101010101010166,36.113486372822464,36.22999954223633
61,2021-04-01,36.29999923706055,-0.0010101010101010166,36.263332571164526,36.29999923706055
62,2021-04-05,36.439998626708984,-0.0010101010101010166,36.40319054728807,36.279998779296875
63,2021-04-06,36.2599983215332,-0.0010101010101010166,36.22337206060236,36.04999923706055
64,2021-04-07,36.029998779296875,-0.0010101010101010166,35.99360484113597,35.90999984741211
65,2021-04-08,35.959999084472656,-0.0010101010101010166,35.9236758530742,35.959999084472656
66,2021-04-09,35.900001525878906,-0.0010101010101010166,35.863738898074985,36.599998474121094
67,2021-04-12,36.47999954223633,-0.0010101010101010166,36.44315105785023,36.970001220703125
68,2021-04-13,37.40999984741211,-0.0010101010101010166,37.37221196877836,37.15999984741211
