,Date,Actual Open,Fractional Change Prediction,Predictions,Actual Close
0,2021-01-04,133.52000427246094,-0.0010101010101010166,133.38513558127664,129.41000366210938
1,2021-01-05,128.88999938964844,-0.0010101010101010166,128.75980747107303,131.00999450683594
2,2021-01-06,127.72000122070312,-0.0010101010101010166,127.59099111846,126.5999984741211
3,2021-01-07,128.36000061035156,-0.0010101010101010166,128.2303440440785,130.9199981689453
4,2021-01-08,132.42999267578125,-0.0010101010101010166,132.29622500641176,132.0500030517578
5,2021-01-11,129.19000244140625,-0.0010101010101010166,129.05950748944522,128.97999572753906
6,2021-01-12,128.5,-0.0010101010101010166,128.37020202020202,128.8000030517578
7,2021-01-13,128.75999450683594,-0.0010101010101010166,128.62993390632397,130.88999938964844
8,2021-01-14,130.8000030517578,-0.0010101010101010166,130.66788183655402,128.91000366210938
9,2021-01-15,128.77999877929688,-0.0010101010101010166,128.6499179724491,127.13999938964844
10,2021-01-19,127.77999877929688,-0.0010101010101010166,127.6509280734592,127.83000183105469
11,2021-01-20,128.66000366210938,-0.0010101010101010166,128.53004406245068,132.02999877929688
12,2021-01-21,133.8000030517578,-0.0010101010101010166,133.66485153352372,136.8699951171875
13,2021-01-22,136.27999877929688,-0.0010101010101010166,136.14234221487334,139.07000732421875
14,2021-01-25,143.07000732421875,-0.0010101010101010166,142.9254921653054,142.9199981689453
15,2021-01-26,143.60000610351562,-0.0010101010101010166,143.45495559229994,143.16000366210938
16,2021-01-27,143.42999267578125,-0.0010101010101010166,143.28511389530067,142.05999755859375
17,2021-01-28,139.52000427246094,-0.0010101010101010166,139.379074975216,137.08999633789062
18,2021-01-29,135.8300018310547,-0.0010101010101010166,135.6927998090031,131.9600067138672
19,2021-02-01,133.75,-0.0010101010101010166,133.614898989899,134.13999938964844
20,2021-02-02,135.72999572753906,-0.0010101010101010166,135.59289472175368,134.99000549316406
21,2021-02-03,135.75999450683594,-0.0010101010101010166,135.6228631992533,133.94000244140625
22,2021-02-04,136.3000030517578,-0.0010101010101010166,136.16232628099846,137.38999938964844
23,2021-02-05,137.35000610351562,-0.0010101010101010166,137.21126872361307,136.75999450683594
24,2021-02-08,136.02999877929688,-0.0010101010101010166,135.89259474012587,136.91000366210938
25,2021-02-09,136.6199951171875,-0.0010101010101010166,136.48199512211963,136.00999450683594
26,2021-02-10,136.47999572753906,-0.0010101010101010166,136.3421371459961,135.38999938964844
27,2021-02-11,135.89999389648438,-0.0010101010101010166,135.7627211753768,135.1300048828125
28,2021-02-12,134.35000610351562,-0.0010101010101010166,134.21429902664337,135.3699951171875
29,2021-02-16,135.49000549316406,-0.0010101010101010166,135.35314690175682,133.19000244140625
30,2021-02-17,131.25,-0.0010101010101010166,131.11742424242425,130.83999633789062
31,2021-02-18,129.1999969482422,-0.0010101010101010166,129.0694919008197,129.7100067138672
32,2021-02-19,130.24000549316406,-0.0010101010101010166,130.10844993205987,129.8699951171875
33,2021-02-22,128.00999450683594,-0.0010101010101010166,127.88069148208156,126.0
34,2021-02-23,123.76000213623047,-0.0010101010101010166,123.63499203306256,125.86000061035156
35,2021-02-24,124.94000244140625,-0.0010101010101010166,124.81380041873817,125.3499984741211
36,2021-02-25,124.68000030517578,-0.0010101010101010166,124.55406091092813,120.98999786376953
37,2021-02-26,122.58999633789062,-0.0010101010101010166,122.46616805876144,121.26000213623047
38,2021-03-01,123.75,-0.0010101010101010166,123.625,127.79000091552734
39,2021-03-02,128.41000366210938,-0.0010101010101010166,128.2802965877032,125.12000274658203
40,2021-03-03,124.80999755859375,-0.0010101010101010166,124.6839268539891,122.05999755859375
41,2021-03-04,121.75,-0.0010101010101010166,121.6270202020202,120.12999725341797
42,2021-03-05,120.9800033569336,-0.0010101010101010166,120.85780133334073,121.41999816894531
43,2021-03-08,120.93000030517578,-0.0010101010101010166,120.807848789716,116.36000061035156
44,2021-03-09,119.02999877929688,-0.0010101010101010166,118.90976645729758,121.08999633789062
45,2021-03-10,121.69000244140625,-0.0010101010101010166,121.56708324702099,119.9800033569336
46,2021-03-11,122.54000091552734,-0.0010101010101010166,122.41622313682478,121.95999908447266
47,2021-03-12,120.4000015258789,-0.0010101010101010166,120.27838536272145,121.02999877929688
48,2021-03-15,121.41000366210938,-0.0010101010101010166,121.28736729477392,123.98999786376953
49,2021-03-16,125.69999694824219,-0.0010101010101010166,125.57302725435507,125.56999969482422
50,2021-03-17,124.05000305175781,-0.0010101010101010166,123.92470001837219,124.76000213623047
51,2021-03-18,122.87999725341797,-0.0010101010101010166,122.75587604407109,120.52999877929688
52,2021-03-19,119.9000015258789,-0.0010101010101010166,119.7788904132265,119.98999786376953
53,2021-03-22,120.33000183105469,-0.0010101010101010166,120.20845637465968,123.38999938964844
54,2021-03-23,123.33000183105469,-0.0010101010101010166,123.20542607162938,122.54000091552734
55,2021-03-24,122.81999969482422,-0.0010101010101010166,122.69593908907187,120.08999633789062
56,2021-03-25,119.54000091552734,-0.0010101010101010166,119.4192534398551,120.58999633789062
57,2021-03-26,120.3499984741211,-0.0010101010101010166,120.22843281909672,121.20999908447266
58,2021-03-29,121.6500015258789,-0.0010101010101010166,121.52712273645882,121.38999938964844
59,2021-03-30,120.11000061035156,-0.0010101010101010166,119.98867737741182,119.9000015258789
60,2021-03-31,121.6500015258789,-0.0010101010101010166,121.52712273645882,122.1500015258789
61,2021-04-01,123.66000366210938,-0.0010101010101010166,123.53509456750119,123.0
62,2021-04-05,123.87000274658203,-0.0010101010101010166,123.74488153168649,125.9000015258789
63,2021-04-06,126.5,-0.0010101010101010166,126.37222222222222,126.20999908447266
64,2021-04-07,125.83000183105469,-0.0010101010101010166,125.70290081910413,127.9000015258789
65,2021-04-08,128.9499969482422,-0.0010101010101010166,128.81974442607225,130.36000061035156
66,2021-04-09,129.8000030517578,-0.0010101010101010166,129.66889193756413,133.0
67,2021-04-12,132.52000427246094,-0.0010101010101010166,132.38614568228672,131.24000549316406
68,2021-04-13,132.44000244140625,-0.0010101010101010166,132.30622466116242,134.42999267578125
69,2021-04-14,134.94000244140625,-0.0010101010101010166,134.80369940863716,132.02999877929688
