,Date,Actual Open,Fractional Change Prediction,Predictions,Actual Close
0,2021-01-04,176.50999450683594,0.002040816326530609,176.87021898542133,177.6300048828125
1,2021-01-05,176.8000030517578,0.002040816326530609,177.16081938451651,180.3699951171875
2,2021-01-06,180.3300018310547,0.002040816326530609,180.6980222429548,188.9199981689453
3,2021-01-07,189.2100067138672,0.002040816326530609,189.5961495847118,191.10000610351562
4,2021-01-08,191.5800018310547,0.002040816326530609,191.97098142662827,193.60000610351562
5,2021-01-11,193.0399932861328,0.002040816326530609,193.43395245610452,195.27999877929688
6,2021-01-12,196.1699981689453,0.002040816326530609,196.57034510398398,199.10000610351562
7,2021-01-13,198.52000427246094,0.002040816326530609,198.9251471383231,196.82000732421875
8,2021-01-14,196.99000549316406,0.002040816326530609,197.39202591253786,198.00999450683594
9,2021-01-15,197.64999389648438,0.002040816326530609,198.053361230967,194.8000030517578
10,2021-01-19,194.4199981689453,0.002040816326530609,194.81677367541255,188.16000366210938
11,2021-01-20,188.5,0.002040816326530609,188.88469387755103,188.3000030517578
12,2021-01-21,190.10000610351562,0.002040816326530609,190.48796529964525,191.27000427246094
13,2021-01-22,190.89999389648438,0.002040816326530609,191.28958572076291,191.91000366210938
14,2021-01-25,191.55999755859375,0.002040816326530609,191.9509363291215,190.14999389648438
15,2021-01-26,190.11000061035156,0.002040816326530609,190.4979802034339,187.6999969482422
16,2021-01-27,187.61000061035156,0.002040816326530609,187.9928781626176,178.27999877929688
17,2021-01-28,177.92999267578125,0.002040816326530609,178.29311510981347,183.5800018310547
18,2021-01-29,182.1199951171875,0.002040816326530609,182.49166857661032,181.1699981689453
19,2021-02-01,182.17999267578125,0.002040816326530609,182.55178857920123,183.57000732421875
20,2021-02-02,185.5,0.002040816326530609,185.87857142857143,185.58999633789062
21,2021-02-03,185.19000244140625,0.002040816326530609,185.56794122189893,185.11000061035156
22,2021-02-04,185.8699951171875,0.002040816326530609,186.24932163783484,188.58999633789062
23,2021-02-05,189.49000549316406,0.002040816326530609,189.87671979008888,188.86000061035156
24,2021-02-08,192.33999633789062,0.002040816326530609,192.73252694266185,193.9499969482422
25,2021-02-09,194.1300048828125,0.002040816326530609,194.52618856624682,194.2899932861328
26,2021-02-10,193.88999938964844,0.002040816326530609,194.28569326595385,192.44000244140625
27,2021-02-11,192.0399932861328,0.002040816326530609,192.43191163977798,190.41000366210938
28,2021-02-12,191.0500030517578,0.002040816326530609,191.43990101716957,191.42999267578125
29,2021-02-16,191.13999938964844,0.002040816326530609,191.53008102105588,190.58999633789062
30,2021-02-17,189.1999969482422,0.002040816326530609,189.5861193909937,193.60000610351562
31,2021-02-18,188.27000427246094,0.002040816326530609,188.65422877097618,191.41000366210938
32,2021-02-19,191.9499969482422,0.002040816326530609,192.34173163589168,188.82000732421875
33,2021-02-22,188.1199951171875,0.002040816326530609,188.50391347456952,188.99000549316406
34,2021-02-23,188.08999633789062,0.002040816326530609,188.4738534732741,186.36000061035156
35,2021-02-24,186.02000427246094,0.002040816326530609,186.39963693424147,187.0800018310547
36,2021-02-25,188.52000427246094,0.002040816326530609,188.9047389750578,185.0800018310547
37,2021-02-26,186.14999389648438,0.002040816326530609,186.52989184321189,183.44000244140625
38,2021-03-01,185.9499969482422,0.002040816326530609,186.32948673793248,186.08999633789062
39,2021-03-02,188.00999450683594,0.002040816326530609,188.39368837317642,173.49000549316406
40,2021-03-03,175.0,0.002040816326530609,175.35714285714286,173.61000061035156
41,2021-03-04,172.3699951171875,0.002040816326530609,172.72177061742667,169.82000732421875
42,2021-03-05,170.27999877929688,0.002040816326530609,170.62750898088728,172.61000061035156
43,2021-03-08,175.27000427246094,0.002040816326530609,175.62769815873128,176.8699951171875
44,2021-03-09,178.32000732421875,0.002040816326530609,178.68392570651307,179.17999267578125
45,2021-03-10,179.97000122070312,0.002040816326530609,180.3372869374801,178.5800018310547
46,2021-03-11,179.14999389648438,0.002040816326530609,179.51560612892618,179.32000732421875
47,2021-03-12,179.89999389648438,0.002040816326530609,180.26713674117107,180.00999450683594
48,2021-03-15,180.44000244140625,0.002040816326530609,180.8082473443479,181.10000610351562
49,2021-03-16,179.9600067138672,0.002040816326530609,180.3272720336914,180.2100067138672
50,2021-03-17,179.50999450683594,0.002040816326530609,179.8763414344009,178.39999389648438
51,2021-03-18,177.24000549316406,0.002040816326530609,177.60171979008888,179.61000061035156
52,2021-03-19,179.88999938964844,0.002040816326530609,180.2571218373824,187.5500030517578
53,2021-03-22,187.10000610351562,0.002040816326530609,187.48184285066566,188.0399932861328
54,2021-03-23,187.77000427246094,0.002040816326530609,188.1532083628129,188.9199981689453
55,2021-03-24,188.91000366210938,0.002040816326530609,189.29553428182797,188.27999877929688
56,2021-03-25,188.08999633789062,0.002040816326530609,188.4738534732741,192.6999969482422
57,2021-03-26,194.3000030517578,0.002040816326530609,194.6965336702308,200.9499969482422
58,2021-03-29,200.08999633789062,0.002040816326530609,200.49834326919245,198.2100067138672
59,2021-03-30,198.0800018310547,0.002040816326530609,198.48424673275073,199.64999389648438
60,2021-03-31,200.0399932861328,0.002040816326530609,200.44823817039023,198.07000732421875
61,2021-04-01,198.13999938964844,0.002040816326530609,198.5443667353416,200.72000122070312
62,2021-04-05,202.0,0.002040816326530609,202.4122448979592,205.35000610351562
63,2021-04-06,204.39999389648438,0.002040816326530609,204.81713674117108,205.42999267578125
64,2021-04-07,205.75,0.002040816326530609,206.1698979591837,204.4499969482422
65,2021-04-08,204.35000610351562,0.002040816326530609,204.7670469322983,203.4600067138672
66,2021-04-09,204.0,0.002040816326530609,204.41632653061225,205.36000061035156
67,2021-04-12,205.27999877929688,0.002040816326530609,205.69893755231584,205.10000610351562
68,2021-04-13,205.55999755859375,0.002040816326530609,205.97950775769291,204.94000244140625
69,2021-04-14,204.27999877929688,0.002040816326530609,204.69689673598933,205.7100067138672
