,Date,Actual Open,Fractional Change Prediction,Predictions,Actual Close
0,2021-01-04,182.25999450683594,0,182.25999450683594,177.67999267578125
1,2021-01-05,176.1999969482422,1,352.3999938964844,178.44000244140625
2,2021-01-06,178.32000732421875,0,178.32000732421875,179.1199951171875
3,2021-01-07,179.5,0,179.5,178.5800018310547
4,2021-01-08,178.80999755859375,1,357.6199951171875,178.69000244140625
5,2021-01-11,177.75,1,355.5,179.08999633789062
6,2021-01-12,177.3000030517578,0,177.3000030517578,175.99000549316406
7,2021-01-13,174.39999389648438,1,348.79998779296875,176.1199951171875
8,2021-01-14,177.00999450683594,0,177.00999450683594,173.42999267578125
9,2021-01-15,172.9499969482422,1,345.8999938964844,171.44000244140625
10,2021-01-19,172.10000610351562,1,344.20001220703125,172.25999450683594
11,2021-01-20,175.22000122070312,0,175.22000122070312,173.63999938964844
12,2021-01-21,173.24000549316406,1,346.4800109863281,171.27999877929688
13,2021-01-22,174.0,1,348.0,172.77999877929688
14,2021-01-25,171.88999938964844,1,343.7799987792969,171.88999938964844
15,2021-01-26,173.0,1,346.0,169.55999755859375
16,2021-01-27,165.00999450683594,1,330.0199890136719,163.02999877929688
17,2021-01-28,166.1699981689453,1,332.3399963378906,171.8800048828125
18,2021-01-29,168.8000030517578,0,168.8000030517578,168.1699981689453
19,2021-02-01,170.83999633789062,1,341.67999267578125,170.97000122070312
20,2021-02-02,173.77000427246094,0,173.77000427246094,176.9600067138672
21,2021-02-03,177.0,0,177.0,176.42999267578125
22,2021-02-04,177.58999633789062,1,355.17999267578125,180.22999572753906
23,2021-02-05,181.7100067138672,0,181.7100067138672,181.16000366210938
24,2021-02-08,183.85000610351562,1,367.70001220703125,190.0
25,2021-02-09,188.1699981689453,0,188.1699981689453,188.2100067138672
26,2021-02-10,189.97999572753906,0,189.97999572753906,189.6300048828125
27,2021-02-11,189.17999267578125,1,378.3599853515625,190.91000366210938
28,2021-02-12,193.0,0,193.0,187.6699981689453
29,2021-02-16,187.3000030517578,1,374.6000061035156,186.35000610351562
30,2021-02-17,185.36000061035156,1,370.7200012207031,186.44000244140625
31,2021-02-18,184.7899932861328,0,184.7899932861328,183.0
32,2021-02-19,184.27000427246094,1,368.5400085449219,183.64999389648438
33,2021-02-22,181.74000549316406,1,363.4800109863281,191.75999450683594
34,2021-02-23,193.58999633789062,0,193.58999633789062,197.08999633789062
35,2021-02-24,197.5800018310547,0,197.5800018310547,197.50999450683594
36,2021-02-25,197.72999572753906,1,395.4599914550781,190.97999572753906
37,2021-02-26,190.07000732421875,1,380.1400146484375,189.0399932861328
38,2021-03-01,193.22999572753906,1,386.4599914550781,194.97999572753906
39,2021-03-02,196.10000610351562,0,196.10000610351562,193.94000244140625
40,2021-03-03,194.6300048828125,1,389.260009765625,192.25999450683594
41,2021-03-04,189.89999389648438,1,379.79998779296875,188.02999877929688
42,2021-03-05,189.14999389648438,1,378.29998779296875,189.99000549316406
43,2021-03-08,197.30999755859375,0,197.30999755859375,201.91000366210938
44,2021-03-09,200.19000244140625,0,200.19000244140625,194.50999450683594
45,2021-03-10,197.30999755859375,1,394.6199951171875,195.05999755859375
46,2021-03-11,197.3800048828125,1,394.760009765625,196.75
47,2021-03-12,196.52999877929688,1,393.05999755859375,197.16000366210938
48,2021-03-15,198.5399932861328,0,198.5399932861328,196.75999450683594
49,2021-03-16,196.10000610351562,1,392.20001220703125,194.24000549316406
50,2021-03-17,193.44000244140625,1,386.8800048828125,195.24000549316406
51,2021-03-18,194.9499969482422,0,194.9499969482422,192.27999877929688
52,2021-03-19,190.9199981689453,1,381.8399963378906,191.13999938964844
53,2021-03-22,193.25999450683594,0,193.25999450683594,192.86000061035156
54,2021-03-23,191.58999633789062,1,383.17999267578125,188.72999572753906
55,2021-03-24,190.05999755859375,1,380.1199951171875,184.72000122070312
56,2021-03-25,181.85000610351562,1,363.70001220703125,186.91000366210938
57,2021-03-26,188.8300018310547,0,188.8300018310547,185.9199981689453
58,2021-03-29,185.24000549316406,1,370.4800109863281,184.85000610351562
59,2021-03-30,183.8300018310547,1,367.6600036621094,185.52999877929688
60,2021-03-31,185.8300018310547,0,185.8300018310547,184.52000427246094
61,2021-04-01,186.42999267578125,1,372.8599853515625,188.97000122070312
62,2021-04-05,191.47000122070312,0,191.47000122070312,188.5
63,2021-04-06,188.5,1,377.0,189.72999572753906
64,2021-04-07,189.8000030517578,0,189.8000030517578,187.55999755859375
65,2021-04-08,187.1999969482422,1,374.3999938964844,187.32000732421875
66,2021-04-09,188.1699981689453,0,188.1699981689453,187.88999938964844
67,2021-04-12,187.75,1,375.5,186.49000549316406
68,2021-04-13,185.58999633789062,1,371.17999267578125,185.49000549316406
69,2021-04-14,185.97000122070312,1,371.94000244140625,187.4600067138672
