,Date,Actual Open,Fractional Change Prediction,Predictions,Actual Close
0,2021-01-04,36.869998931884766,1,1,36.810001373291016
1,2021-01-05,36.720001220703125,1,1,37.189998626708984
2,2021-01-06,36.83000183105469,1,1,36.869998931884766
3,2021-01-07,37.040000915527344,1,1,37.060001373291016
4,2021-01-08,37.15999984741211,1,1,37.130001068115234
5,2021-01-11,37.220001220703125,1,1,37.77000045776367
6,2021-01-12,37.70000076293945,1,1,37.18000030517578
7,2021-01-13,37.0,1,1,36.86000061035156
8,2021-01-14,36.779998779296875,1,1,36.75
9,2021-01-15,36.68000030517578,1,1,36.70000076293945
10,2021-01-19,36.7599983215332,1,1,36.72999954223633
11,2021-01-20,36.790000915527344,1,1,36.5
12,2021-01-21,36.38999938964844,1,1,36.47999954223633
13,2021-01-22,36.31999969482422,1,1,36.54999923706055
14,2021-01-25,36.54999923706055,1,1,37.279998779296875
15,2021-01-26,37.27000045776367,1,1,37.310001373291016
16,2021-01-27,36.9900016784668,1,1,36.2400016784668
17,2021-01-28,35.95000076293945,1,1,35.86000061035156
18,2021-01-29,36.880001068115234,1,1,35.900001525878906
19,2021-02-01,35.93000030517578,1,1,35.79999923706055
20,2021-02-02,35.7599983215332,1,1,34.9900016784668
21,2021-02-03,34.9900016784668,1,1,34.84000015258789
22,2021-02-04,34.810001373291016,1,1,34.88999938964844
23,2021-02-05,34.91999816894531,1,1,34.91999816894531
24,2021-02-08,34.959999084472656,1,1,34.81999969482422
25,2021-02-09,34.79999923706055,1,1,34.970001220703125
26,2021-02-10,35.0,1,1,34.7400016784668
27,2021-02-11,34.79999923706055,1,1,34.43000030517578
28,2021-02-12,34.439998626708984,1,1,34.720001220703125
29,2021-02-16,34.849998474121094,1,1,34.689998626708984
30,2021-02-17,34.56999969482422,1,1,34.88999938964844
31,2021-02-18,34.779998779296875,1,1,34.560001373291016
32,2021-02-19,34.65999984741211,1,1,34.439998626708984
33,2021-02-22,34.33000183105469,1,1,34.2599983215332
34,2021-02-23,34.0,1,1,33.90999984741211
35,2021-02-24,33.869998931884766,1,1,33.75
36,2021-02-25,33.81999969482422,1,1,33.81999969482422
37,2021-02-26,33.84000015258789,1,1,33.4900016784668
38,2021-03-01,33.59000015258789,1,1,33.689998626708984
39,2021-03-02,33.68000030517578,1,1,33.5099983215332
40,2021-03-03,33.5099983215332,1,1,34.38999938964844
41,2021-03-04,34.2599983215332,1,1,34.20000076293945
42,2021-03-05,34.290000915527344,1,1,34.38999938964844
43,2021-03-08,34.47999954223633,1,1,34.349998474121094
44,2021-03-09,34.540000915527344,1,1,34.45000076293945
45,2021-03-10,34.63999938964844,1,1,34.93000030517578
46,2021-03-11,35.06999969482422,1,1,34.709999084472656
47,2021-03-12,34.560001373291016,1,1,34.939998626708984
48,2021-03-15,35.0099983215332,1,1,35.40999984741211
49,2021-03-16,35.470001220703125,1,1,35.83000183105469
50,2021-03-17,35.83000183105469,1,1,35.790000915527344
51,2021-03-18,35.529998779296875,1,1,35.77000045776367
52,2021-03-19,35.75,1,1,35.529998779296875
53,2021-03-22,35.47999954223633,1,1,36.0
54,2021-03-23,35.81999969482422,1,1,35.36000061035156
55,2021-03-24,35.47999954223633,1,1,35.61000061035156
56,2021-03-25,35.650001525878906,1,1,35.66999816894531
57,2021-03-26,35.68000030517578,1,1,36.25
58,2021-03-29,36.029998779296875,1,1,36.619998931884766
59,2021-03-30,36.59000015258789,1,1,36.11000061035156
60,2021-03-31,36.150001525878906,1,1,36.22999954223633
61,2021-04-01,36.29999923706055,1,1,36.29999923706055
62,2021-04-05,36.439998626708984,1,1,36.279998779296875
63,2021-04-06,36.2599983215332,1,1,36.04999923706055
64,2021-04-07,36.029998779296875,1,1,35.90999984741211
65,2021-04-08,35.959999084472656,1,1,35.959999084472656
66,2021-04-09,35.900001525878906,1,1,36.599998474121094
67,2021-04-12,36.47999954223633,1,1,36.970001220703125
68,2021-04-13,37.40999984741211,1,1,37.15999984741211
69,2021-04-14,37.16999816894531,1,1,37.16999816894531
